file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_2095_size_19_cutoff_10.0.cm.dat,10144288482922201326,4,4,0.000706651,3,0.000556243
cost_matrix_component_nr_192_size_29_cutoff_10.0.cm.dat,5277931425489629102,5,5,0.002261666,5,0.001745136
cost_matrix_component_nr_1055_size_25_cutoff_10.0.cm.dat,6623071536700218284,4,4,0.001426253,5,0.001162499
cost_matrix_component_nr_2745_size_26_cutoff_10.0.cm.dat,15703955010068612886,10,10,0.008077924,41,0.00728952
cost_matrix_component_nr_3068_size_31_cutoff_10.0.cm.dat,3205362333079212967,8,8,0.012176986,13,0.010298615
cost_matrix_component_nr_2263_size_17_cutoff_10.0.cm.dat,8345018468239502652,6,6,0.001643888,7,0.001168981
cost_matrix_component_nr_978_size_92_cutoff_10.0.cm.dat,16895114174707963727,18,18,0.209296749,13,0.170171024
cost_matrix_component_nr_541_size_14_cutoff_10.0.cm.dat,5422460163147959902,5,5,0.000780223,7,0.000650962
cost_matrix_component_nr_686_size_46_cutoff_10.0.cm.dat,6528631706987703007,10,10,0.039423077,23,0.030660805
cost_matrix_component_nr_566_size_40_cutoff_10.0.cm.dat,1284667561006765495,14,14,0.044528015,71,0.037087563
cost_matrix_component_nr_799_size_21_cutoff_10.0.cm.dat,15538912849945300366,6,6,0.004572822,5,0.002062778
cost_matrix_component_nr_1866_size_9_cutoff_10.0.cm.dat,15550139346090179692,3,3,0.000220226,3,0.000161026
cost_matrix_component_nr_1345_size_51_cutoff_10.0.cm.dat,12689881966755232578,16,16,0.115088163,67,0.104907621
cost_matrix_component_nr_44_size_83_cutoff_10.0.cm.dat,16161893546797301491,21,21,0.873321906,1051,0.823760415
cost_matrix_component_nr_2341_size_23_cutoff_10.0.cm.dat,13682379606829225247,8,8,0.004707264,23,0.003851412
cost_matrix_component_nr_2218_size_23_cutoff_10.0.cm.dat,7429066351853574801,9,9,0.004501255,19,0.003867578
cost_matrix_component_nr_1072_size_12_cutoff_10.0.cm.dat,5119046715493910392,4,4,0.000587837,5,0.000452382
cost_matrix_component_nr_1767_size_10_cutoff_10.0.cm.dat,6985030496334629146,4,4,0.000114947,3,0.000076871
ncvoter_r8060060_c19_r8060060_c19_diff_sets.hg.dat,8094268787232913678,5,5,0.000915472,5,0.00076693
cost_matrix_component_nr_853_size_39_cutoff_10.0.cm.dat,7972922516360720580,10,10,0.015052006,13,0.012211294
cost_matrix_component_nr_272_size_70_cutoff_10.0.cm.dat,7592464114340533700,9,9,0.044974078,13,0.036282842
cost_matrix_component_nr_2742_size_15_cutoff_10.0.cm.dat,14084711570690499615,6,6,0.001887618,15,0.001562028
cost_matrix_component_nr_1029_size_37_cutoff_10.0.cm.dat,15910346097908142834,10,10,0.006511154,11,0.006055381
p98_64000.dat,4724764966254220303,3,3,13.44344705,95,13.162081479
cost_matrix_component_nr_238_size_78_cutoff_10.0.cm.dat,1868979166178800074,13,13,0.165668134,49,0.143604094
cost_matrix_component_nr_591_size_43_cutoff_10.0.cm.dat,12070153073432755347,11,11,0.025262076,11,0.017660388
cost_matrix_component_nr_260_size_55_cutoff_10.0.cm.dat,1777241457460351375,21,21,0.204352532,219,0.18292005
cost_matrix_component_nr_893_size_47_cutoff_10.0.cm.dat,16130941670008427760,5,5,0.01089949,5,0.008725365
cost_matrix_component_nr_1562_size_60_cutoff_10.0.cm.dat,4418887157796520445,13,13,0.031633196,21,0.029158935
cost_matrix_component_nr_632_size_35_cutoff_10.0.cm.dat,2210480085681203435,12,12,0.009993553,27,0.008621505
cost_matrix_component_nr_603_size_48_cutoff_10.0.cm.dat,14522338603089624624,23,26,0.194504031,301,0.175036286
cost_matrix_component_nr_2503_size_12_cutoff_10.0.cm.dat,17450865214143537458,4,4,0.0004937,3,0.000375236
cost_matrix_component_nr_2256_size_10_cutoff_10.0.cm.dat,11329334720637947926,4,4,0.000472975,5,0.00033905
cost_matrix_component_nr_2764_size_18_cutoff_10.0.cm.dat,15399128238445670721,4,4,0.001391498,3,0.001115405
cost_matrix_component_nr_2407_size_37_cutoff_10.0.cm.dat,1894688474953324226,8,8,0.013665125,7,0.011142959
cost_matrix_component_nr_1833_size_28_cutoff_10.0.cm.dat,1549881195549281417,10,11,0.012791261,75,0.012001531
