file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_3343_size_11_cutoff_10.0.cm.dat,367407276901823268,3,3,0.000268718,3,0.000185515
cost_matrix_component_nr_1127_size_45_cutoff_10.0.cm.dat,11404478151927477751,19,19,0.126404797,211,0.113436302
cost_matrix_component_nr_1741_size_25_cutoff_10.0.cm.dat,1653194660149907368,5,5,0.002672267,7,0.002190761
cost_matrix_component_nr_1518_size_48_cutoff_10.0.cm.dat,3309328148956161709,16,16,0.077902718,117,0.067398009
cost_matrix_component_nr_685_size_41_cutoff_10.0.cm.dat,1656940910528695085,5,5,0.015905682,7,0.013904867
cost_matrix_component_nr_3027_size_7_cutoff_10.0.cm.dat,3618570046393970958,3,3,0.000110598,5,0.000068377
p9_1000.dat,14928122703750730899,3,3,1.479046845,93,1.445833828
cost_matrix_component_nr_2358_size_19_cutoff_10.0.cm.dat,15521090667339820011,5,5,0.001132061,9,0.001000505
cost_matrix_component_nr_541_size_14_cutoff_10.0.cm.dat,16049092211665538996,5,5,0.000955105,5,0.000786296
cost_matrix_component_nr_631_size_53_cutoff_10.0.cm.dat,5007657193099703693,6,6,0.011114671,7,0.009847849
cost_matrix_component_nr_1119_size_18_cutoff_10.0.cm.dat,15299887062061485290,4,4,0.001030429,3,0.000688586
ncvoter_r8060060_c19_r8060060_c19_diff_sets.hg.dat,5083935051557426411,5,5,0.002091869,19,0.00181145
cost_matrix_component_nr_81_size_23_cutoff_10.0.cm.dat,15050429297333298940,5,5,0.002994043,5,0.002345956
cost_matrix_component_nr_1796_size_24_cutoff_10.0.cm.dat,1516903700723947781,6,6,0.006700471,13,0.005421993
cost_matrix_component_nr_972_size_18_cutoff_10.0.cm.dat,11144131430091739164,6,6,0.002289327,7,0.00169546
cost_matrix_component_nr_316_size_30_cutoff_10.0.cm.dat,15344762464380725757,10,10,0.008750198,21,0.007872795
cost_matrix_component_nr_1126_size_65_cutoff_10.0.cm.dat,13441857574859936841,6,6,0.043814466,7,0.040591287
cost_matrix_component_nr_1027_size_48_cutoff_10.0.cm.dat,2261800669286934505,19,20,0.11866902,359,0.109010757
cost_matrix_component_nr_1184_size_55_cutoff_10.0.cm.dat,3385439299242789566,14,14,0.067514681,93,0.061258457
