file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_697_size_92_cutoff_10.0.cm.dat,11460859313387345310,26,26,0.181704643,527,0.174946556
cost_matrix_component_nr_1750_size_73_cutoff_10.0.cm.dat,11143412091874083138,33,33,3.5626325039999998,1301,3.361239164
cost_matrix_component_nr_1895_size_61_cutoff_10.0.cm.dat,9095182391717982692,27,27,0.959689573,1241,0.89275868
cost_matrix_component_nr_413_size_127_cutoff_10.0.cm.dat,5370228325073177493,52,52,31.663069227,4659,30.042966975
cost_matrix_component_nr_362_size_99_cutoff_10.0.cm.dat,17992886607729602582,40,40,17.907449391,2141,16.693822347
cost_matrix_component_nr_700_size_144_cutoff_10.0.cm.dat,17287756353526608786,45,45,111.091527065,5513,109.543897199
cost_matrix_component_nr_918_size_52_cutoff_10.0.cm.dat,1304576187171599173,24,24,0.945730006,715,0.86042024
cost_matrix_component_nr_173_size_86_cutoff_10.0.cm.dat,6168986650867010960,35,37,9.817258454,5453,9.468584827
cost_matrix_component_nr_100_size_49_cutoff_10.0.cm.dat,879947194689850971,27,30,0.46901609,1011,0.42682394
cost_matrix_component_nr_697_size_92_cutoff_10.0.cm.dat,9320685455968132752,26,26,0.174905615,429,0.168708522
p9_32000.dat,7891298906117662955,4,4,411.031416232,2037,406.719012077
cost_matrix_component_nr_232_size_206_cutoff_10.0.cm.dat,7747870531215678316,47,47,88.49450198,4477,86.052885524
cost_matrix_component_nr_1204_size_60_cutoff_10.0.cm.dat,17738432867152961394,24,24,0.616750882,745,0.57977447
cost_matrix_component_nr_1076_size_75_cutoff_10.0.cm.dat,14714629235687219721,30,30,2.069299962,1071,1.997324521
cost_matrix_component_nr_1955_size_50_cutoff_10.0.cm.dat,7786760186254919879,26,26,0.707749338,763,0.642571337
cost_matrix_component_nr_1219_size_77_cutoff_10.0.cm.dat,3766740390078566727,39,39,6.978069754,1757,6.43933692
cost_matrix_component_nr_108_size_93_cutoff_10.0.cm.dat,11850254410978654202,36,36,11.636007036,5347,11.202984951
cost_matrix_component_nr_267_size_105_cutoff_10.0.cm.dat,11587876641210473558,37,37,23.09889911,2241,22.124292937
cost_matrix_component_nr_233_size_80_cutoff_10.0.cm.dat,4272613072901381141,34,35,16.614070736,6559,16.286404599
cost_matrix_component_nr_63_size_64_cutoff_10.0.cm.dat,5708380323675355019,28,28,0.940165048,1983,0.893272632
cost_matrix_component_nr_716_size_124_cutoff_10.0.cm.dat,14948829743904998744,47,47,18.198493428,1325,16.735277228
cost_matrix_component_nr_108_size_93_cutoff_10.0.cm.dat,13280741151250136120,36,36,12.519196209,5281,12.058039816
p3_1000.dat,12867723964824414535,11,12,1789.705095152,11732129,1638.562898823
cost_matrix_component_nr_268_size_104_cutoff_10.0.cm.dat,14064833160165522265,33,33,1.8911663189999999,961,1.8292937870000001
cost_matrix_component_nr_1500_size_55_cutoff_10.0.cm.dat,15405789151810971434,31,33,0.724640841,1375,0.658258239
p8_16000.dat,9823789259962405991,5,5,473.84934295,27703,461.080655681
cost_matrix_component_nr_63_size_64_cutoff_10.0.cm.dat,7146022750284416271,28,28,1.27089848,2255,1.2057802579999999
cost_matrix_component_nr_889_size_107_cutoff_10.0.cm.dat,14863781684470686347,31,32,9.916842705,2545,9.613324127
cost_matrix_component_nr_283_size_91_cutoff_10.0.cm.dat,10218815092591715005,46,46,9.066373067,2285,8.487714634
cost_matrix_component_nr_251_size_46_cutoff_10.0.cm.dat,6220120986520555481,22,23,0.459574416,775,0.431342577
cost_matrix_component_nr_1248_size_135_cutoff_10.0.cm.dat,4838763573826977319,42,42,20.513149522,2975,19.581949122
cost_matrix_component_nr_595_size_121_cutoff_10.0.cm.dat,2883170001909300043,50,50,54.104633126,4455,50.5031041
cost_matrix_component_nr_937_size_59_cutoff_10.0.cm.dat,1146841317318494148,26,26,1.857703319,2705,1.799119734
tpch_denormalized_r6001216_c52_r100000_c52_UCCs.hg.dat,14208906778501324738,16,18,9.559381967,249,8.641884123
cost_matrix_component_nr_57_size_129_cutoff_10.0.cm.dat,16909815715414102831,51,55,51.83370516,9771,50.817571905
p8_8000.dat,6437329604967783148,5,5,175.415542291,28779,169.022942029
cost_matrix_component_nr_577_size_89_cutoff_10.0.cm.dat,5588972425574812189,27,29,3.941519345,1531,3.733242785
cost_matrix_component_nr_117_size_95_cutoff_10.0.cm.dat,10546076646452315638,50,54,29.23231244,22295,27.138272759
cost_matrix_component_nr_2610_size_56_cutoff_10.0.cm.dat,5190369741206509532,24,25,0.534181282,877,0.512756183
p8_64000.dat,4137398743217858546,6,6,3844.250829319,291617,3754.021561709
cost_matrix_component_nr_1093_size_78_cutoff_10.0.cm.dat,9425373919033997478,36,36,5.294478729,1169,4.878095448
cost_matrix_component_nr_228_size_117_cutoff_10.0.cm.dat,16287773000851104709,56,57,72.085185881,36903,68.789667774
cost_matrix_component_nr_196_size_108_cutoff_10.0.cm.dat,12716470997866690068,62,75,82.922612063,31891,78.781178234
cost_matrix_component_nr_1297_size_143_cutoff_10.0.cm.dat,15277537052901544875,50,60,117.47417219,27615,113.955600003
cost_matrix_component_nr_173_size_86_cutoff_10.0.cm.dat,14008321669067392058,35,37,5.640039169,3145,5.430613187
cost_matrix_component_nr_897_size_42_cutoff_10.0.cm.dat,14258298163325963671,21,21,0.197028016,547,0.178955803
cost_matrix_component_nr_1242_size_108_cutoff_10.0.cm.dat,5514009675091619665,46,49,13.378160486,9717,12.930872297
cost_matrix_component_nr_502_size_124_cutoff_10.0.cm.dat,568718417569580272,35,35,0.650041415,1153,0.633327801
p8_10000.dat,17051048736710807205,5,5,235.145497058,27903,227.204832503
cost_matrix_component_nr_1242_size_108_cutoff_10.0.cm.dat,4750492055539990206,46,49,14.548281913,6633,14.158996858
cost_matrix_component_nr_594_size_101_cutoff_10.0.cm.dat,1066176037314722685,47,49,16.883814569,2677,15.779114937
p6_1000.dat,9083624721150950505,5,6,16.225978681,24585,14.681834634
cost_matrix_component_nr_855_size_112_cutoff_10.0.cm.dat,10182915511680787213,39,40,9.512934137,3863,8.983497004
cost_matrix_component_nr_1032_size_115_cutoff_10.0.cm.dat,17994051309792195139,55,55,36.053728061,22935,33.894507383
cost_matrix_component_nr_715_size_61_cutoff_10.0.cm.dat,1717364626250986475,29,30,1.357011796,1037,1.238587291
cost_matrix_component_nr_436_size_121_cutoff_10.0.cm.dat,11624602412558591439,50,51,103.284538069,41423,100.473589682
cost_matrix_component_nr_1372_size_82_cutoff_10.0.cm.dat,13670510655404704204,34,36,16.389121996,1809,16.109041515
cost_matrix_component_nr_837_size_122_cutoff_10.0.cm.dat,4225486433911925019,47,47,10.960292043,1215,9.629499261
cost_matrix_component_nr_187_size_76_cutoff_10.0.cm.dat,5401748764294570461,39,45,7.388578894,5599,6.808670305
cost_matrix_component_nr_1566_size_67_cutoff_10.0.cm.dat,3953076711248595489,34,41,4.225155785,4837,3.988201222
cost_matrix_component_nr_950_size_71_cutoff_10.0.cm.dat,2553690326494851880,30,31,5.081775163,4343,4.905691495
cost_matrix_component_nr_713_size_64_cutoff_10.0.cm.dat,15761870878021786883,32,34,2.710382299,1947,2.473484821
cost_matrix_component_nr_1026_size_133_cutoff_10.0.cm.dat,9305892127956455600,56,57,1084.008523064,430995,1061.276992465
p7_64000.dat,14664154533604464393,7,8,8509.483744289,1819101,8026.359485558
p8_2000.dat,13908017750635126928,4,4,15.344639582,1955,14.772559591
cost_matrix_component_nr_57_size_129_cutoff_10.0.cm.dat,8710800296956856991,51,55,68.296239274,13031,67.113651966
cost_matrix_component_nr_63_size_64_cutoff_10.0.cm.dat,8586512698809361452,28,28,0.983186855,2063,0.938645375
cost_matrix_component_nr_27_size_66_cutoff_10.0.cm.dat,13067467999139130786,34,34,2.557663483,1315,2.32153565
cost_matrix_component_nr_652_size_111_cutoff_10.0.cm.dat,3698833761378517761,46,51,74.640171233,43891,72.160720071
p9_16000.dat,9540362430404712966,4,4,166.048042351,2047,163.738553295
