file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_1016_size_43_cutoff_10.0.cm.dat,16418144246059285122,20,20,0.135173181,243,0.121913701
cost_matrix_component_nr_2773_size_4_cutoff_10.0.cm.dat,15628574188869821562,1,1,0.000014665,1,5.66e-6
cost_matrix_component_nr_1989_size_18_cutoff_10.0.cm.dat,4383206118989481887,5,5,0.001327573,9,0.001083367
cost_matrix_component_nr_3862_size_6_cutoff_10.0.cm.dat,279388457849791625,2,2,0.00003858,1,0.000020374
cost_matrix_component_nr_1369_size_80_cutoff_10.0.cm.dat,3096365337175411127,12,12,0.141011374,31,0.121975378
cost_matrix_component_nr_649_size_3_cutoff_10.0.cm.dat,4964627820417995732,1,1,0.00001464,1,4.394e-6
cost_matrix_component_nr_1934_size_17_cutoff_10.0.cm.dat,10315131072588396834,5,6,0.000983074,9,0.000781901
cost_matrix_component_nr_3172_size_4_cutoff_10.0.cm.dat,18367958266480705127,1,1,0.000017616,1,7.11e-6
cost_matrix_component_nr_2413_size_4_cutoff_10.0.cm.dat,7589264438443315466,1,1,0.000016686,1,6.34e-6
cost_matrix_component_nr_2342_size_12_cutoff_10.0.cm.dat,3598393986830841746,2,2,0.000038642,1,0.00002859
cost_matrix_component_nr_211_size_38_cutoff_10.0.cm.dat,10070086734036483034,9,9,0.024664934,21,0.02211095
cost_matrix_component_nr_283_size_91_cutoff_10.0.cm.dat,1895054717531608484,46,46,8.755787725,2593,8.189116071
cost_matrix_component_nr_1490_size_10_cutoff_10.0.cm.dat,10187815978288181920,3,3,0.000088796,1,0.000073004
cost_matrix_component_nr_1405_size_55_cutoff_10.0.cm.dat,5542527021596781394,30,30,1.555560937,1113,1.410511582
cost_matrix_component_nr_3483_size_3_cutoff_10.0.cm.dat,13000388376936124618,1,1,0.0000162,1,5.414e-6
cost_matrix_component_nr_1028_size_55_cutoff_10.0.cm.dat,10720137495775662640,18,19,0.225082997,185,0.206293142
cost_matrix_component_nr_1907_size_7_cutoff_10.0.cm.dat,15805385342328331221,2,2,0.000027216,1,0.000016234
cost_matrix_component_nr_2586_size_10_cutoff_10.0.cm.dat,3239995211756477329,2,2,0.000060321,1,0.000049278
lose6400.dat,3601781523902944361,2,2,0.083047893,1,0.074761759
cost_matrix_component_nr_2908_size_3_cutoff_10.0.cm.dat,833910412587899084,1,1,0.000015296,1,4.724e-6
cost_matrix_component_nr_327_size_72_cutoff_10.0.cm.dat,226490737313584361,32,32,3.702304612,1197,3.384318833
cost_matrix_component_nr_557_size_39_cutoff_10.0.cm.dat,15477525098840800624,18,18,0.081190373,175,0.070944089
cost_matrix_component_nr_2548_size_8_cutoff_10.0.cm.dat,9152067417229733422,2,2,0.000050386,1,0.000029892
cost_matrix_component_nr_1990_size_17_cutoff_10.0.cm.dat,4953767324847120989,3,3,0.000277617,1,0.000200268
cost_matrix_component_nr_2133_size_12_cutoff_10.0.cm.dat,11907045309445289788,4,4,0.000255644,3,0.000178347
cost_matrix_component_nr_743_size_73_cutoff_10.0.cm.dat,8026852215077005910,20,20,1.592684751,607,1.516418365
cost_matrix_component_nr_3265_size_5_cutoff_10.0.cm.dat,13456638830345411520,1,1,0.000019109,1,7.724e-6
cost_matrix_component_nr_994_size_6_cutoff_10.0.cm.dat,13248535989515974619,2,2,0.000037089,1,0.000020669
ncvoter_r8060060_c19_r8060060_c19_diff_sets.hg.dat,5974359066866602151,5,5,0.001381815,25,0.00122896
cost_matrix_component_nr_1385_size_29_cutoff_10.0.cm.dat,2750433683503676760,7,7,0.005393477,11,0.004548028
cost_matrix_component_nr_3204_size_3_cutoff_10.0.cm.dat,12272780134171394507,1,1,0.000015703,1,4.969e-6
cost_matrix_component_nr_3793_size_5_cutoff_10.0.cm.dat,849134181892330292,1,1,0.000021024,1,8.472e-6
cost_matrix_component_nr_1627_size_3_cutoff_10.0.cm.dat,6395546615507484782,1,1,0.00001537,1,5.034e-6
cost_matrix_component_nr_3451_size_9_cutoff_10.0.cm.dat,11408504760001059226,3,3,0.000128264,3,0.000097718
